word,log_freq,entropy,entropy_targeted,rounds,rounds_targeted
chirm,0.0,4.206518512816997,4.520441506156482,5.0,
chiro,2.03,4.538792047560504,4.8338348540587885,4.0,
chirp,2.79,4.190909757531735,4.582471209445652,4.0,4.0
chirr,0.0,3.7849399467668894,4.265020113411983,5.0,
chirt,0.0,4.470693507016553,4.9965980320642895,4.0,
chiru,1.66,4.250079464092812,4.598470296312995,4.0,
chiti,1.01,3.6142897829738665,3.8845068827492,3.0,
chits,1.86,4.784884652396957,4.655374553275255,4.0,
chiva,1.45,3.9914296976746897,4.186443485345052,4.0,
chive,2.21,4.0943487949023005,4.487221012420371,5.0,
chivs,0.0,4.154240855536705,4.007093447305946,5.0,
chivy,0.0,3.546887829066621,3.882493224012385,4.0,
chizz,0.0,2.7060504082513863,2.9027229459617074,5.0,
chock,2.86,3.1713161171734088,3.351386121892625,4.0,3.0
choco,2.64,2.9075167337866223,3.163913422616978,4.0,
chocs,1.58,3.985336416168703,3.790850524761522,5.0,
chode,2.1,4.568485952869553,4.833851058894946,4.0,
chogs,0.0,4.477814834006846,4.256748802284179,6.0,
choil,0.0,4.466147117947358,4.833666855027696,3.0,
choir,3.88,4.60548578392661,4.973242695554531,4.0,3.0
choke,3.72,4.398774535887462,4.559815845994181,5.0,4.0
choko,1.44,3.3964200460537146,3.466609424857124,4.0,
choky,1.16,3.8675090820144,3.958135386661061,4.0,
chola,2.33,4.637985574789394,4.863751663364046,4.0,
choli,1.72,4.407689643347288,4.656993299852566,3.0,
cholo,2.35,3.755841769638242,4.052687847152533,4.0,
chomp,2.53,3.8708816190936313,4.058350912674492,4.0,
chons,0.0,4.7901248952015685,4.613235294841946,5.0,
choof,0.0,3.2489229530128125,3.5411021874030237,4.0,
chook,2.16,3.4087448881348803,3.524741810205528,4.0,
choom,1.38,3.5228468064710023,3.6904823886170086,4.0,
choon,2.23,3.73279391223814,4.016359283368317,3.0,
chops,3.38,4.589445395891588,4.306667624433573,4.0,
chord,3.65,4.378475040573607,4.676084358936263,4.0,4.0
chore,3.15,4.868588486230631,5.260915266641409,4.0,4.0
chose,4.55,4.9332105577361975,5.084856878866388,5.0,4.0
choss,0.0,4.209966225488399,3.881025473213784,5.0,
chota,2.14,4.640457711542676,4.856116194833539,4.0,
chott,0.0,3.705097149320687,4.143163823829817,4.0,
chout,1.03,4.256600124592069,4.678386709656337,4.0,
choux,2.05,3.478441672405109,3.721857772460136,4.0,
chowk,2.44,3.4771279056203537,3.6614741239638127,5.0,
chows,1.87,4.280534830499939,4.065840605135215,5.0,
chubs,2.0,4.190714122114144,3.952504415281229,5.0,
chuck,4.17,2.9102583313386083,3.127683117691336,4.0,3.0
chufa,0.0,3.87406119734024,4.073402318288184,4.0,
chuff,1.71,2.718225778332358,3.076992756304153,4.0,
chugs,2.21,4.212433587962219,4.029473804932607,4.0,
chump,2.91,3.604099909096784,3.827460832474909,4.0,4.0
chums,2.6,4.320746614181069,4.040309647156706,4.0,
chunk,3.64,3.724826772108638,3.943989443265013,4.0,3.0
churl,1.51,4.190413065978071,4.686352370713319,4.0,
churn,3.07,4.191710736076476,4.625615358675438,4.0,3.0
churr,0.0,3.5603465575512514,4.05543755248025,4.0,
chuse,1.33,4.677444710957752,4.889454086634548,5.0,
chute,3.19,4.511475224760196,4.9257874984295,4.0,3.0
chuts,0.0,4.5680871996986925,4.432657853328981,4.0,
chyle,1.4,4.357457147693747,4.746916937318245,4.0,
chyme,1.34,4.112963305188007,4.351101382410576,4.0,
chynd,0.0,3.815761289502203,4.091192872240885,4.0,
cibol,0.0,4.437910189451167,4.656972749820658,4.0,
cided,0.0,4.126654729047787,4.22140445092115,4.0,
cider,3.5,4.985157266246211,5.155727214134359,4.0,4.0
cides,0.0,5.317195605121337,4.938790678516162,5.0,
ciels,0.0,5.412036520576916,5.1905401036527845,4.0,
cigar,3.57,4.769616580538942,4.980378686218994,4.0,4.0
ciggy,1.5,3.322953314394106,3.455977183066056,5.0,
cilia,2.65,4.270584120328157,4.267444711189887,3.0,
cills,0.0,4.428998366768154,4.201990976391432,5.0,
cimar,0.0,4.898075476588044,5.0008912756322905,4.0,
cimex,1.46,4.104675150353212,4.1067980157986455,4.0,
cinch,2.65,3.5239005140788224,3.806738875315269,4.0,3.0
cinct,0.0,3.853295050198057,4.186711895478636,3.0,
cines,1.32,5.506704195518456,5.1531076794576895,5.0,
cinqs,0.0,4.244341528142954,3.920252445634122,5.0,
cions,0.0,5.24682799793962,4.932635856525169,4.0,
cippi,0.0,2.886772738306461,2.884825845401868,4.0,
circa,3.57,4.300621273196849,4.373070055849894,4.0,3.0
circs,1.52,4.462183937170424,4.207544963041891,5.0,
cires,1.15,5.689190806136645,5.368577580454614,4.0,
cirls,0.0,5.281227460111571,5.05371295656515,5.0,
cirri,1.64,3.433624320796982,3.599203216913217,4.0,
cisco,3.49,4.138182514148153,4.038431676847934,5.0,
cissy,2.33,4.1240947392289335,3.938274770579164,5.0,
cists,1.38,4.5345389356527726,4.124518486741758,4.0,
cital,0.0,4.947016158901412,5.18523966504095,4.0,
cited,4.29,4.900470817253646,5.090143651339223,4.0,
citee,0.0,4.665384631108732,4.9332072688240505,4.0,
citer,0.0,5.162918732991825,5.443045843445976,4.0,
cites,3.61,5.49934984701008,5.237026923706229,3.0,
cives,1.11,4.896022320282526,4.582338096856764,5.0,
civet,2.12,4.475086474782234,4.798241301372127,4.0,
civic,4.0,2.502745431585316,2.6767175545358213,4.0,3.0
civie,0.0,3.746989486094132,3.966165765182723,5.0,
civil,4.93,3.362153933200504,3.654638811507417,3.0,3.0
civvy,1.57,2.9800944043525632,3.1687288242324865,4.0,
clach,1.02,3.7026673333758833,4.143731186293056,4.0,
clack,2.61,3.652540323448492,3.8947722822736592,4.0,4.0
clade,2.37,5.041607214656039,5.380287816102931,4.0,
clads,1.34,5.112533227714034,4.8619524939448855,6.0,
claes,2.26,5.6787556765478815,5.495041682657203,3.0,
clags,0.0,4.949438151761264,4.780456800636523,5.0,
claim,4.95,4.710358323217935,4.898012894609876,3.0,3.0
clair,3.28,5.0606374557223,5.422790490266021,4.0,
clame,0.0,4.987912136194385,5.297547525160718,5.0,
clamp,3.45,4.340275841560896,4.566471956892072,4.0,4.0
clams,3.13,5.055451446389697,4.789599750890228,4.0,
clang,2.63,4.434575612685527,4.788350749881498,4.0,4.0
clank,2.66,4.44695632696796,4.6830153788307705,3.0,3.0
clans,3.45,5.249476734617434,5.11048078222588,5.0,
claps,2.89,5.062464875361301,4.841760702117536,5.0,
clapt,0.0,4.628773708548885,5.06555100908589,4.0,
claro,2.44,5.007580476928016,5.321369046190149,4.0,
clart,0.0,4.953446696258526,5.480945050151171,4.0,
clary,2.78,4.785812957309751,5.119764719560698,5.0,
clash,3.97,4.747094008281848,4.977190611498075,4.0,3.0
clasp,3.1,4.79921562920647,4.951830104030175,4.0,4.0
class,5.36,4.683629133218944,4.417057469275408,5.0,3.0
clast,1.55,5.056711254375843,5.371043768816917,4.0,
clats,0.0,5.299146093357582,5.195153594511521,4.0,
claut,0.0,4.721575781557855,5.168876146104955,4.0,
clave,2.25,4.59806215861979,5.030302088876845,5.0,
clavi,0.0,4.253344382624531,4.497754797379331,3.0,
claws,3.56,4.760059309749363,4.599378297795961,5.0,
clays,2.79,4.984674513215737,4.825432166662879,5.0,
clean,4.97,5.066103054161212,5.3390663638644655,4.0,4.0
clear,5.25,5.200819228557163,5.547450519432378,4.0,3.0
cleat,2.37,5.11776968632578,5.489422897356735,4.0,3.0
cleck,0.0,3.6022140387125376,3.836867528386908,5.0,
cleek,1.31,4.12374490411697,4.313866665302417,4.0,
cleep,0.0,4.225667956528538,4.5465980426676165,4.0,
clefs,1.63,4.724250020159241,4.592044708050875,5.0,
cleft,2.94,4.294839363062366,4.79872268263526,4.0,4.0
clegs,0.0,4.896239759157032,4.749487446205929,4.0,
cleik,0.0,4.556539228480015,4.72622009659335,4.0,
clems,1.24,5.007974697902514,4.763207614767475,5.0,
clepe,0.0,4.232319676528267,4.587800070127761,4.0,
clept,0.0,4.580346070964633,5.0087216078860015,4.0,
clerk,4.0,4.534860317556385,4.794902979412636,3.0,4.0
cleve,2.59,3.834391640892308,4.260351613308852,4.0,
clews,1.82,4.711086350639053,4.575069351647158,5.0,
click,4.82,3.445065031411552,3.6921733928302074,4.0,4.0
clied,0.0,4.912541624461617,5.175112716758795,4.0,
clies,0.0,5.507529766629046,5.3252214943783365,4.0,
cliff,4.1,3.2497105650292823,3.611190439211197,4.0,4.0
clift,2.41,4.139181382726628,4.648982977048041,3.0,
climb,4.22,4.014221238481397,4.23645618646106,4.0,4.0
clime,1.94,4.802576432718251,5.098385449875391,4.0,
cline,2.84,4.99252156412687,5.3839270786017615,4.0,
cling,3.49,4.21701162110246,4.55727476514641,3.0,3.0
clink,2.62,4.233347429513585,4.461080103251512,4.0,4.0
clint,3.53,4.6045156197170805,5.09621649890294,3.0,
clipe,0.0,4.811294125625108,5.162122763408387,5.0,
clips,4.04,4.861944250361369,4.6527693681829705,4.0,
clipt,0.0,4.426727370137448,4.869391064519791,4.0,
clits,1.86,5.09853092445779,5.016089894723702,3.0,
cloak,3.57,4.608674373536261,4.712424443668067,4.0,3.0
cloam,0.0,4.724900038139664,4.871905199113462,4.0,
clock,4.43,3.4823844193813573,3.697039412041336,4.0,4.0
clods,2.0,4.948503229938887,4.669519276645799,5.0,
cloff,0.0,3.2867903221800203,3.623710337657372,5.0,
clogs,2.79,4.783436672006184,4.582349759559055,5.0,
cloke,2.0,4.707658762663721,4.890948550928174,5.0,
clomb,0.0,4.050511690699865,4.244450813487685,4.0,
clomp,1.48,4.173447466597776,4.373943088636005,4.0,
clone,3.68,5.023934014779347,5.382912073668946,4.0,3.0
clonk,1.38,4.279978346825768,4.489444659514204,3.0,
clons,0.0,5.086302277095444,4.922213476734407,4.0,
cloop,0.0,3.810354399640445,4.058031547208098,4.0,
cloot,0.0,4.08507021020402,4.495069904558522,4.0,
clops,1.34,4.899540835556604,4.6442439690555,4.0,
close,5.36,5.244577586151444,5.427638071462524,4.0,3.0
clote,0.0,5.073936693079502,5.46977626132016,4.0,
cloth,4.03,4.391237800930356,4.832679916119366,4.0,4.0
clots,2.97,5.135876815557831,5.005943850261345,3.0,
cloud,4.46,4.429341624269427,4.657329691136261,4.0,3.0
clour,0.0,4.649801871053811,5.049400922855332,4.0,
clous,0.0,4.994312427208069,4.769574436127633,5.0,
clout,3.23,4.555430518911917,4.997730515235476,4.0,4.0
clove,2.91,4.433688012344676,4.803800494720441,5.0,4.0
clown,3.93,4.1032808292568586,4.444546551006778,3.0,3.0
clows,0.0,4.591026873370023,4.3991145749497065,5.0,
cloye,0.0,4.774695071959878,5.059883974173937,5.0,
cloys,0.0,4.82723932301242,4.640031608176822,5.0,
cloze,1.55,4.334512746152527,4.582237888373589,5.0,
clubs,4.51,4.498951882469087,4.2876608833527055,4.0,
cluck,2.32,3.22052769593192,3.476030005128917,4.0,4.0
clued,2.4,4.675196848524618,4.953925456560428,4.0,4.0
clues,3.82,5.277797260839825,5.091948614341129,5.0,
cluey,0.0,4.666196667641367,4.907175029358435,4.0,
clump,2.94,3.905250422630565,4.147810929015319,3.0,3.0
clung,2.98,4.001077130862528,4.345221216421616,3.0,3.0
clunk,2.23,4.016801127253137,4.248753197040664,4.0,
clype,0.0,4.430978829976124,4.731523777587326,4.0,
cnida,0.0,4.670796294058716,4.711148692678466,4.0,
coach,4.96,3.898277979747088,4.166974220657935,4.0,4.0
coact,0.0,4.228957656110166,4.577032032788856,4.0,
coady,2.19,4.702727867379989,4.741193461824048,4.0,
coala,0.0,4.568622339724287,4.601436674666182,4.0,
coals,2.98,5.49625293061518,5.220077841457362,5.0,
coaly,0.0,4.887049075787841,5.071514675791458,4.0,
coapt,0.0,4.827244878411844,5.092608575129193,4.0,
coarb,0.0,4.774014659891276,4.986687166253683,3.0,
coast,4.87,5.255373213057436,5.385023153746125,4.0,3.0
coate,1.69,5.390011288227753,5.67515804682992,4.0,
coati,1.58,5.03958965186355,5.132827020109729,3.0,
coats,3.74,5.49407109230298,5.218408777246058,3.0,
cobbs,2.18,3.992268597326701,3.5746491621419367,5.0,
cobby,1.99,3.379108557084088,3.4341950479724903,4.0,
cobia,1.64,4.698470799678063,4.624831448313977,3.0,
coble,2.0,4.802595822286982,5.055036076014466,4.0,
cobot,0.0,3.790879001309624,4.033745734062869,4.0,
cobra,3.51,4.770313397924029,4.8415931347049606,4.0,3.0
cobza,0.0,3.917727749047843,3.8025861793719513,5.0,
cocas,0.0,4.63802754152703,4.227589450344313,4.0,
cocci,1.77,3.0396589073576368,3.1029077513147207,4.0,
cocco,1.72,2.3920334847110167,2.521186399207892,4.0,
cocks,3.46,3.9989880999603193,3.5252847192228343,5.0,
cocky,3.39,3.390872306555793,3.357718631255449,4.0,
cocoa,3.64,3.529754785118338,3.5120882874044432,4.0,4.0
cocos,2.58,3.7359170541898328,3.361435718093306,5.0,
cocus,0.0,4.227506486827167,3.8790479214201943,5.0,
codas,1.5,5.289881704424856,4.818659657349827,4.0,
codec,2.67,4.126285715702072,4.216267789560159,4.0,
coded,3.58,4.196631173212853,4.257435134684976,4.0,
coden,1.39,4.937478104063887,5.034290334203607,3.0,
coder,2.69,5.053532683552537,5.180076786835583,4.0,
codes,4.18,5.385043930221391,4.961619060260892,4.0,
codex,3.18,4.204578114544815,4.232364868355768,4.0,
codon,2.45,3.914238713254084,4.015340215155597,3.0,
coeds,1.96,5.266816819847097,4.855916923587751,4.0,
coffs,2.29,3.7934561921756966,3.4764423813793632,5.0,
cogie,0.0,4.859677470274889,5.035628121333049,4.0,
cogon,1.09,3.7417034244940144,3.901650903344215,4.0,
cogue,0.0,4.625751844502872,4.827999007639185,5.0,
cohab,0.0,4.279637192152962,4.373724032021308,4.0,
cohen,3.98,4.761947714817143,4.9514233591109,4.0,
cohoe,0.0,4.139731832353493,4.347032775154955,5.0,
cohog,0.0,3.405138508807516,3.5922858910844573,5.0,
cohos,0.0,4.210508856104752,3.865927845818654,4.0,
coifs,1.27,4.783314961151962,4.464514096599844,5.0,
coign,0.0,4.486380895069381,4.6700936166053495,3.0,
coils,3.36,5.315238020880488,5.0510738484450926,4.0,
coins,4.26,5.267016976331593,4.945890318655343,4.0,
coirs,0.0,5.417186115997829,5.139672656819694,4.0,
coits,0.0,5.316019738295564,5.052077510486024,3.0,
coked,2.3,4.608131217250794,4.526241915789588,6.0,
cokes,2.48,5.203643848321385,4.663611228205488,5.0,
cokey,1.71,4.588247172211525,4.477156034481761,4.0,
colas,2.47,5.494872690674739,5.101894266026241,4.0,
colby,3.25,4.25023667859376,4.346419049037586,4.0,
colds,2.97,5.040128879188103,4.650346923661048,5.0,
coled,0.0,5.022938056724442,5.13681821265483,5.0,
coles,3.15,5.615454770182392,5.271108626235172,4.0,
coley,2.4,5.003681353104693,5.071611446800729,5.0,
colic,2.65,4.012192027219491,4.165192206443625,3.0,
colin,4.09,4.819145690926041,5.00603848744868,2.0,
colle,2.38,4.443965410947203,4.732407567365912,5.0,
colls,1.68,4.502563703648184,4.2445035470512655,5.0,
colly,1.79,3.8939156952360494,4.07012207822472,4.0,
colog,0.0,3.788927556680914,3.9432574842763626,4.0,
colon,3.6,4.102565667721337,4.276449290343516,3.0,3.0
color,4.91,4.253482486672951,4.48786070333998,4.0,3.0
colts,3.61,5.228213375251739,4.986062987639622,3.0,
colza,1.07,4.291420787625056,4.239897157381191,3.0,
comae,0.0,5.149853863962896,5.173557774101259,4.0,
comal,1.9,4.794853724921612,4.865758829077762,4.0,
comas,2.35,5.2586677030976325,4.730666468733752,5.0,
combe,2.46,4.543771416249733,4.604466028630634,4.0,
combi,2.37,4.1765678569463685,4.068489637176728,4.0,
combo,3.8,3.5250795210594874,3.471947184591684,4.0,
combs,3.17,4.604043670524032,4.094521584547037,5.0,
comby,0.0,3.993962668196012,3.9631835374204343,4.0,
comer,2.86,5.028229621334953,5.084471876672625,5.0,
comes,5.36,5.37234390411643,4.878001870152951,4.0,
comet,3.64,4.949717157178704,5.099183842150135,4.0,3.0
comfy,3.63,3.852191966381776,3.895166872148411,4.0,4.0
comic,4.42,3.76664561393594,3.770416978079176,4.0,3.0
comix,2.08,3.866794970158809,3.825618623361529,4.0,
comma,3.27,3.961638062515593,3.8242470463699454,4.0,4.0
comme,2.84,4.106335655012389,4.163251988120281,4.0,
commo,1.86,3.087913856715459,3.0401096503295824,4.0,
comms,3.08,4.166663870456452,3.677307626316301,5.0,
commy,1.31,3.554166764112201,3.5320320614982905,4.0,
compo,2.33,3.659205203830696,3.592662855718352,4.0,
comps,2.75,4.736198535998749,4.234387355775183,5.0,
compt,1.08,4.301834852216464,4.452623076027336,4.0,
comte,2.91,4.931130187192757,5.085407931976754,5.0,
comus,1.89,4.846778249656728,4.371961934401131,5.0,
conch,2.79,3.6065172568893353,3.8854346727189824,4.0,4.0
condo,3.63,3.943464332760245,3.969251133129093,4.0,3.0
coned,1.79,4.996327459945771,5.072036382654987,5.0,
cones,3.39,5.581267439118652,5.20354420917652,4.0,
conex,1.3,4.395050093290686,4.462517158456629,5.0,
coney,3.06,4.972837978467202,4.99813035090123,4.0,
confs,1.05,4.671293236573799,4.359373324001933,5.0,
conga,2.67,4.64471508156312,4.658952160953422,3.0,
conge,0.0,4.779843622049274,4.961432222328623,4.0,
congo,3.75,3.764983503667618,3.856912226390377,4.0,
conia,0.0,5.048446549463731,4.990063199678549,3.0,
conic,2.42,3.985519422723377,4.097343806662806,3.0,3.0
conin,0.0,4.099996477722888,4.211606550341692,4.0,
conks,1.46,4.833797809799544,4.339997159847486,5.0,
conky,1.5,4.229456200935874,4.169926649924941,4.0,
conne,1.67,4.398821770611965,4.580422593039796,4.0,
conns,1.15,4.452435858525412,4.115811723462215,4.0,
conte,3.18,5.14649156662791,5.392151206986194,4.0,
conto,1.61,4.1277242189955246,4.286661744589428,4.0,
conus,2.33,5.059508770048081,4.692223328805255,5.0,
convo,2.99,3.4974032263543826,3.63611168123518,4.0,
cooch,2.35,2.999686084770625,3.2579975160169243,4.0,
cooed,2.03,4.379139616572445,4.43005521620587,5.0,
cooee,1.75,4.105311505214236,4.24529753317658,4.0,
cooer,0.0,4.628585205544941,4.7613378634645285,6.0,
cooey,1.1,4.350451409716654,4.374526083486505,4.0,
coofs,0.0,4.06745408033088,3.719089027495172,6.0,
cooks,3.65,4.229704398593194,3.715369373927111,6.0,
cooky,1.93,3.617853545314053,3.545334814541899,4.0,
cools,3.05,4.600026044454513,4.301764098041852,4.0,
cooly,1.96,3.985582025421055,4.149624132691035,4.0,
coomb,1.09,3.5141962769610458,3.528056343154188,4.0,
cooms,0.0,4.352558627708137,3.882381119400794,5.0,
coomy,0.0,3.736904184589125,3.740156333812418,4.0,
coons,2.52,4.560556850672213,4.225562617733395,6.0,
coops,2.46,4.35373057325591,3.9279841158243007,5.0,
coopt,1.48,3.927337308818111,4.160121025836442,4.0,
coost,0.0,4.360918586994577,4.467657569110192,4.0,
coots,2.4,4.597972318089887,4.299522832291909,4.0,
cooty,0.0,3.9877967650765074,4.134584879050864,4.0,
cooze,1.35,3.7761067591117214,3.8421666214721473,5.0,
copal,1.76,4.778058710965781,4.925571182594842,4.0,
copay,2.0,4.625910261405028,4.645660139268273,4.0,
coped,2.63,4.757019711901218,4.796463497507046,5.0,
copen,1.45,4.8867042192596735,4.99027061177138,5.0,
coper,1.39,5.013861499844699,5.146110832398433,4.0,
copes,2.46,5.354470688595876,4.936119903045392,4.0,
copha,0.0,4.42698347118376,4.453469305716992,4.0,
coppy,1.4,3.5383397089750512,3.5830367071921336,5.0,
copra,2.15,4.88265580319727,4.948458579517494,5.0,
copse,2.34,5.088676869089806,5.097197996592672,4.0,4.0
copsy,0.0,4.53951712595465,4.477576818683056,5.0,
coqui,1.58,3.7241780985378488,3.7604320649512735,4.0,
coral,3.86,5.1616942135922566,5.349398416363143,5.0,4.0
coram,2.29,4.962243865390115,4.994207621720452,4.0,
corbe,0.0,4.951333989436904,5.128953518238306,4.0,
corby,2.75,4.402236136592539,4.491967038963976,5.0,
corda,1.9,5.006872640213383,4.991876843283091,3.0,
cords,3.35,5.190351810767445,4.800847933932398,5.0,
cored,2.29,5.174306236171982,5.257086074940488,4.0,
corer,1.58,4.625364557967775,4.788962486933097,4.0,3.0
cores,3.52,5.757377853941414,5.384949054903139,3.0,
corey,3.7,5.15237353209954,5.187311130634194,4.0,
corgi,2.83,4.612008002798345,4.67839927330756,3.0,
coria,1.44,5.224218421498044,5.196430060994795,4.0,
corks,2.57,5.013767175501288,4.562159231753811,4.0,
corky,2.58,4.411827985908187,4.387644850258535,5.0,
corms,1.83,5.132186550900228,4.730037460648917,4.0,
corni,0.0,4.922410336124273,5.02662468044752,3.0,
corno,1.51,4.273300231338867,4.438147400295596,4.0,
corns,2.45,5.334750962176863,5.0611693539498175,4.0,
cornu,1.95,4.7082768441863205,4.886573179949966,4.0,
corny,3.23,4.741027232493146,4.9071069261672005,5.0,3.0
corps,4.27,5.138895344622911,4.7825399589707205,4.0,
corse,2.39,5.489785417276736,5.552899409903283,4.0,
corso,2.72,4.500628678623382,4.462113462264965,3.0,
cosec,0.0,4.53318820110189,4.435412681646136,4.0,
cosed,0.0,5.198139828688013,5.042187775529044,4.0,
coses,0.0,4.995727721741741,4.468767974694331,6.0,
coset,1.5,5.388747419629431,5.408678916311929,3.0,
cosey,1.56,5.15448414787086,4.993280932900164,4.0,
cosie,0.0,5.412039215808817,5.348264931260759,4.0,
costa,4.15,5.212866226643448,5.07915691539423,4.0,
coste,2.01,5.355199490951746,5.377645894295355,4.0,
costs,4.96,4.610715187044206,4.186183515494193,4.0,
cotan,0.0,4.982533673026428,5.181993635625296,4.0,
cotch,1.36,3.595406128751811,3.9395493593184594,4.0,
coted,0.0,4.973355142519432,5.124115564892088,4.0,
cotes,2.15,5.5705485042257,5.25434145847576,3.0,
coths,0.0,4.8365148905084805,4.592247508473522,4.0,
cotta,2.85,4.296772708338624,4.42831968599248,4.0,
cotts,1.54,4.489457631739369,4.255099391146843,4.0,
couch,4.17,3.493557308205082,3.781002532888316,4.0,4.0
coude,0.0,4.807368739532992,4.952905377519792,4.0,
cough,3.95,3.998897746403708,4.263557599154678,5.0,4.0
could,6.06,4.5350163491222215,4.7050608883858205,4.0,3.0
